
                                  2014

Business_id            | Month |  Actual |  Predicted |  Error %
eq6lQI039SBLC6sHm3idGA  |  Apr  |  4.100  |  3.600     |  12.2
eq6lQI039SBLC6sHm3idGA  |  Jun  |  4.132  |  3.184     |  22.9
eq6lQI039SBLC6sHm3idGA  |  Jul  |  4.034  |  3.672     |  9.0
eq6lQI039SBLC6sHm3idGA  |  Jan  |  4.098  |  3.360     |  18.0
eq6lQI039SBLC6sHm3idGA  |  May  |  3.825  |  3.300     |  13.7
eq6lQI039SBLC6sHm3idGA  |  Nov  |  4.242  |  3.758     |  11.4
eq6lQI039SBLC6sHm3idGA  |  Dec  |  4.100  |  3.540     |  13.7
eq6lQI039SBLC6sHm3idGA  |  Oct  |  4.171  |  3.771     |  9.6
vSf0pqvaLp5sVSjJPeOqqQ  |  Mar  |  3.889  |  3.778     |  2.9
vSf0pqvaLp5sVSjJPeOqqQ  |  Feb  |  3.474  |  3.053     |  12.1
vSf0pqvaLp5sVSjJPeOqqQ  |  Aug  |  3.400  |  3.133     |  7.8
vSf0pqvaLp5sVSjJPeOqqQ  |  Sep  |  3.625  |  3.458     |  4.6
vSf0pqvaLp5sVSjJPeOqqQ  |  Apr  |  3.056  |  3.111     |  1.8
vSf0pqvaLp5sVSjJPeOqqQ  |  Jun  |  3.786  |  3.786     |  0.0
vSf0pqvaLp5sVSjJPeOqqQ  |  Jul  |  4.400  |  4.600     |  4.5
vSf0pqvaLp5sVSjJPeOqqQ  |  Jan  |  3.632  |  3.737     |  2.9
vSf0pqvaLp5sVSjJPeOqqQ  |  May  |  4.000  |  3.737     |  6.6
vSf0pqvaLp5sVSjJPeOqqQ  |  Nov  |  4.000  |  3.682     |  8.0
vSf0pqvaLp5sVSjJPeOqqQ  |  Dec  |  3.684  |  3.667     |  0.5
vSf0pqvaLp5sVSjJPeOqqQ  |  Oct  |  2.400  |  2.333     |  2.8
PXviRcHR1mqdH4vRc2LEAQ  |  Mar  |  4.078  |  3.412     |  16.3
PXviRcHR1mqdH4vRc2LEAQ  |  Feb  |  4.250  |  3.750     |  11.8
PXviRcHR1mqdH4vRc2LEAQ  |  Aug  |  4.254  |  4.000     |  6.0
PXviRcHR1mqdH4vRc2LEAQ  |  Sep  |  4.283  |  3.804     |  11.2
PXviRcHR1mqdH4vRc2LEAQ  |  Apr  |  3.965  |  3.474     |  12.4
PXviRcHR1mqdH4vRc2LEAQ  |  Jun  |  3.963  |  3.509     |  11.4
PXviRcHR1mqdH4vRc2LEAQ  |  Jul  |  3.850  |  3.533     |  8.2
PXviRcHR1mqdH4vRc2LEAQ  |  Jan  |  4.137  |  3.840     |  7.2
PXviRcHR1mqdH4vRc2LEAQ  |  May  |  4.218  |  3.709     |  12.1
PXviRcHR1mqdH4vRc2LEAQ  |  Nov  |  4.387  |  4.097     |  6.6
PXviRcHR1mqdH4vRc2LEAQ  |  Dec  |  4.091  |  3.818     |  6.7
PXviRcHR1mqdH4vRc2LEAQ  |  Oct  |  4.048  |  3.738     |  7.6
WnY4HPJIYNXOPQH2mFzl2Q  |  Mar  |  3.250  |  3.250     |  0.0
WnY4HPJIYNXOPQH2mFzl2Q  |  Feb  |  3.909  |  3.636     |  7.0
WnY4HPJIYNXOPQH2mFzl2Q  |  Aug  |  3.182  |  2.636     |  17.1
WnY4HPJIYNXOPQH2mFzl2Q  |  Sep  |  5.000  |  5.000     |  0.0
WnY4HPJIYNXOPQH2mFzl2Q  |  Apr  |  3.111  |  2.778     |  10.7
WnY4HPJIYNXOPQH2mFzl2Q  |  Jun  |  3.308  |  3.000     |  9.3
WnY4HPJIYNXOPQH2mFzl2Q  |  Jul  |  2.643  |  2.643     |  0.0
WnY4HPJIYNXOPQH2mFzl2Q  |  Jan  |  4.583  |  3.750     |  18.2
WnY4HPJIYNXOPQH2mFzl2Q  |  May  |  2.273  |  3.182     |  40.0
WnY4HPJIYNXOPQH2mFzl2Q  |  Nov  |  4.000  |  4.333     |  8.3
WnY4HPJIYNXOPQH2mFzl2Q  |  Dec  |  4.667  |  4.333     |  7.1
WnY4HPJIYNXOPQH2mFzl2Q  |  Oct  |  2.000  |  5.000     |  150.0
Es300Ys1XXPYg8aI7BKVYQ  |  Mar  |  3.429  |  3.000     |  12.5
Es300Ys1XXPYg8aI7BKVYQ  |  Feb  |  4.059  |  3.647     |  10.1
Es300Ys1XXPYg8aI7BKVYQ  |  Aug  |  2.929  |  3.000     |  2.4
Es300Ys1XXPYg8aI7BKVYQ  |  Sep  |  3.931  |  3.448     |  12.3
Es300Ys1XXPYg8aI7BKVYQ  |  Apr  |  2.800  |  3.050     |  8.9
Es300Ys1XXPYg8aI7BKVYQ  |  Jun  |  3.939  |  3.606     |  8.5
Es300Ys1XXPYg8aI7BKVYQ  |  Jul  |  3.905  |  3.429     |  12.2
Es300Ys1XXPYg8aI7BKVYQ  |  Jan  |  3.727  |  3.909     |  4.9
Es300Ys1XXPYg8aI7BKVYQ  |  May  |  4.579  |  4.211     |  8.0
Es300Ys1XXPYg8aI7BKVYQ  |  Nov  |  4.167  |  3.250     |  22.0
Es300Ys1XXPYg8aI7BKVYQ  |  Dec  |  3.812  |  3.688     |  3.3
Es300Ys1XXPYg8aI7BKVYQ  |  Oct  |  3.640  |  3.680     |  1.1
eI28wIzw6ZclI9jGXhtbow  |  Mar  |  4.000  |  3.333     |  16.7
eI28wIzw6ZclI9jGXhtbow  |  Feb  |  4.667  |  4.583     |  1.8
eI28wIzw6ZclI9jGXhtbow  |  Aug  |  4.458  |  3.708     |  16.8
eI28wIzw6ZclI9jGXhtbow  |  Sep  |  4.588  |  3.294     |  28.2
eI28wIzw6ZclI9jGXhtbow  |  Apr  |  4.773  |  3.773     |  21.0
eI28wIzw6ZclI9jGXhtbow  |  Jun  |  4.300  |  3.750     |  12.8
eI28wIzw6ZclI9jGXhtbow  |  Jul  |  4.500  |  4.150     |  7.8
eI28wIzw6ZclI9jGXhtbow  |  Jan  |  4.538  |  3.769     |  16.9
eI28wIzw6ZclI9jGXhtbow  |  May  |  4.278  |  3.471     |  18.9
eI28wIzw6ZclI9jGXhtbow  |  Nov  |  4.850  |  4.100     |  15.5
eI28wIzw6ZclI9jGXhtbow  |  Dec  |  4.846  |  3.692     |  23.8
eI28wIzw6ZclI9jGXhtbow  |  Oct  |  4.895  |  4.263     |  12.9
Ht8mXLuqJSTPrU9kvzosUA  |  Mar  |  2.864  |  3.136     |  9.5
Ht8mXLuqJSTPrU9kvzosUA  |  Feb  |  3.111  |  2.778     |  10.7
Ht8mXLuqJSTPrU9kvzosUA  |  Aug  |  2.840  |  3.375     |  18.8
Ht8mXLuqJSTPrU9kvzosUA  |  Sep  |  3.080  |  3.080     |  0.0
Ht8mXLuqJSTPrU9kvzosUA  |  Apr  |  3.316  |  4.000     |  20.6
Ht8mXLuqJSTPrU9kvzosUA  |  Jun  |  3.333  |  3.889     |  16.7
Ht8mXLuqJSTPrU9kvzosUA  |  Jul  |  2.862  |  3.138     |  9.6
Ht8mXLuqJSTPrU9kvzosUA  |  Jan  |  3.800  |  4.000     |  5.3
Ht8mXLuqJSTPrU9kvzosUA  |  May  |  3.423  |  3.231     |  5.6
Ht8mXLuqJSTPrU9kvzosUA  |  Nov  |  3.333  |  3.333     |  0.0
Ht8mXLuqJSTPrU9kvzosUA  |  Dec  |  2.938  |  2.933     |  0.1
Ht8mXLuqJSTPrU9kvzosUA  |  Oct  |  3.200  |  3.200     |  0.0
CZjcFdvJhksq9dy58NVEzw  |  Mar  |  3.571  |  3.429     |  4.0
CZjcFdvJhksq9dy58NVEzw  |  Feb  |  3.269  |  3.192     |  2.4
CZjcFdvJhksq9dy58NVEzw  |  Aug  |  3.370  |  3.704     |  9.9
CZjcFdvJhksq9dy58NVEzw  |  Sep  |  3.269  |  3.654     |  11.8
CZjcFdvJhksq9dy58NVEzw  |  Apr  |  2.882  |  2.853     |  1.0
CZjcFdvJhksq9dy58NVEzw  |  Jun  |  3.833  |  3.824     |  0.3
CZjcFdvJhksq9dy58NVEzw  |  Jul  |  3.237  |  3.263     |  0.8
CZjcFdvJhksq9dy58NVEzw  |  Jan  |  3.613  |  3.613     |  0.0
CZjcFdvJhksq9dy58NVEzw  |  May  |  3.571  |  3.250     |  9.0
CZjcFdvJhksq9dy58NVEzw  |  Nov  |  3.143  |  3.571     |  13.6
CZjcFdvJhksq9dy58NVEzw  |  Dec  |  3.483  |  3.643     |  4.6
CZjcFdvJhksq9dy58NVEzw  |  Oct  |  2.839  |  3.133     |  10.4
hW0Ne_HTHEAgGF1rAdmR-g  |  Mar  |  3.118  |  3.353     |  7.5
hW0Ne_HTHEAgGF1rAdmR-g  |  Feb  |  2.889  |  2.556     |  11.5
hW0Ne_HTHEAgGF1rAdmR-g  |  Aug  |  3.121  |  3.500     |  12.1
hW0Ne_HTHEAgGF1rAdmR-g  |  Sep  |  3.909  |  3.636     |  7.0
hW0Ne_HTHEAgGF1rAdmR-g  |  Apr  |  2.793  |  3.103     |  11.1
hW0Ne_HTHEAgGF1rAdmR-g  |  Jun  |  3.385  |  3.923     |  15.9
hW0Ne_HTHEAgGF1rAdmR-g  |  Jul  |  3.265  |  3.500     |  7.2
hW0Ne_HTHEAgGF1rAdmR-g  |  Jan  |  2.885  |  3.375     |  17.0
hW0Ne_HTHEAgGF1rAdmR-g  |  May  |  3.385  |  3.615     |  6.8
hW0Ne_HTHEAgGF1rAdmR-g  |  Nov  |  3.567  |  3.345     |  6.2
hW0Ne_HTHEAgGF1rAdmR-g  |  Dec  |  3.500  |  3.625     |  3.6
hW0Ne_HTHEAgGF1rAdmR-g  |  Oct  |  3.740  |  3.449     |  7.8
WNy1uzcmm_UHmTyR--o5IA  |  Mar  |  4.167  |  3.778     |  9.3
WNy1uzcmm_UHmTyR--o5IA  |  Feb  |  4.444  |  3.778     |  15.0
WNy1uzcmm_UHmTyR--o5IA  |  Aug  |  4.632  |  3.842     |  17.0
WNy1uzcmm_UHmTyR--o5IA  |  Sep  |  4.188  |  3.500     |  16.4
WNy1uzcmm_UHmTyR--o5IA  |  Apr  |  4.214  |  4.222     |  0.2
WNy1uzcmm_UHmTyR--o5IA  |  Jun  |  4.615  |  4.385     |  5.0
WNy1uzcmm_UHmTyR--o5IA  |  Jul  |  4.000  |  3.520     |  12.0
WNy1uzcmm_UHmTyR--o5IA  |  Jan  |  3.929  |  3.154     |  19.7
WNy1uzcmm_UHmTyR--o5IA  |  May  |  4.500  |  3.786     |  15.9
WNy1uzcmm_UHmTyR--o5IA  |  Nov  |  4.080  |  3.320     |  18.6
WNy1uzcmm_UHmTyR--o5IA  |  Dec  |  4.333  |  4.000     |  7.7
WNy1uzcmm_UHmTyR--o5IA  |  Oct  |  4.385  |  3.538     |  19.3
IRYj1b1-mlXqABVsl9SoqQ  |  Mar  |  4.477  |  3.744     |  16.4
IRYj1b1-mlXqABVsl9SoqQ  |  Feb  |  4.088  |  3.529     |  13.7
IRYj1b1-mlXqABVsl9SoqQ  |  Aug  |  3.769  |  3.171     |  15.9
IRYj1b1-mlXqABVsl9SoqQ  |  Sep  |  3.973  |  3.743     |  5.8
IRYj1b1-mlXqABVsl9SoqQ  |  Apr  |  4.368  |  3.324     |  23.9
IRYj1b1-mlXqABVsl9SoqQ  |  Jun  |  4.078  |  3.608     |  11.5
IRYj1b1-mlXqABVsl9SoqQ  |  Jul  |  4.070  |  3.394     |  16.6
IRYj1b1-mlXqABVsl9SoqQ  |  Jan  |  4.436  |  3.641     |  17.9
IRYj1b1-mlXqABVsl9SoqQ  |  May  |  4.196  |  3.727     |  11.2
IRYj1b1-mlXqABVsl9SoqQ  |  Nov  |  4.581  |  3.645     |  20.4
IRYj1b1-mlXqABVsl9SoqQ  |  Dec  |  4.391  |  3.273     |  25.5
IRYj1b1-mlXqABVsl9SoqQ  |  Oct  |  4.029  |  4.000     |  0.7
BW1JCE3Qj4uIokg7kLUL7w  |  Mar  |  3.857  |  3.929     |  1.9
BW1JCE3Qj4uIokg7kLUL7w  |  Feb  |  4.000  |  3.583     |  10.4
BW1JCE3Qj4uIokg7kLUL7w  |  Aug  |  4.400  |  4.000     |  9.1
BW1JCE3Qj4uIokg7kLUL7w  |  Sep  |  3.929  |  3.571     |  9.1
BW1JCE3Qj4uIokg7kLUL7w  |  Apr  |  3.833  |  4.043     |  5.5
BW1JCE3Qj4uIokg7kLUL7w  |  Jun  |  3.933  |  3.800     |  3.4
BW1JCE3Qj4uIokg7kLUL7w  |  Jul  |  4.200  |  3.700     |  11.9
BW1JCE3Qj4uIokg7kLUL7w  |  Jan  |  3.588  |  3.529     |  1.6
BW1JCE3Qj4uIokg7kLUL7w  |  May  |  3.200  |  3.133     |  2.1
BW1JCE3Qj4uIokg7kLUL7w  |  Nov  |  3.917  |  3.917     |  0.0
BW1JCE3Qj4uIokg7kLUL7w  |  Dec  |  3.765  |  3.706     |  1.6
BW1JCE3Qj4uIokg7kLUL7w  |  Oct  |  3.778  |  3.444     |  8.8
ES-j5yNTgmgbL4He0h6otA  |  Mar  |  3.125  |  2.750     |  12.0
ES-j5yNTgmgbL4He0h6otA  |  Feb  |  3.538  |  4.308     |  21.7
ES-j5yNTgmgbL4He0h6otA  |  Aug  |  3.636  |  4.000     |  10.0
ES-j5yNTgmgbL4He0h6otA  |  Sep  |  3.267  |  3.200     |  2.0
ES-j5yNTgmgbL4He0h6otA  |  Apr  |  3.538  |  4.231     |  19.6
ES-j5yNTgmgbL4He0h6otA  |  Jun  |  3.850  |  3.550     |  7.8
ES-j5yNTgmgbL4He0h6otA  |  Jul  |  3.500  |  3.286     |  6.1
ES-j5yNTgmgbL4He0h6otA  |  Jan  |  3.000  |  3.500     |  16.7
ES-j5yNTgmgbL4He0h6otA  |  May  |  2.733  |  2.600     |  4.9
ES-j5yNTgmgbL4He0h6otA  |  Nov  |  3.500  |  3.500     |  0.0
ES-j5yNTgmgbL4He0h6otA  |  Dec  |  4.111  |  3.778     |  8.1
ES-j5yNTgmgbL4He0h6otA  |  Oct  |  3.214  |  2.583     |  19.6
eWPFXL1Bmu1ImtIa2Rqliw  |  Mar  |  3.000  |  2.607     |  13.1
eWPFXL1Bmu1ImtIa2Rqliw  |  Feb  |  3.222  |  3.370     |  4.6
eWPFXL1Bmu1ImtIa2Rqliw  |  Aug  |  3.053  |  3.105     |  1.7
eWPFXL1Bmu1ImtIa2Rqliw  |  Sep  |  2.914  |  3.235     |  11.0
eWPFXL1Bmu1ImtIa2Rqliw  |  Apr  |  2.793  |  3.241     |  16.0
eWPFXL1Bmu1ImtIa2Rqliw  |  Jun  |  3.200  |  3.500     |  9.4
eWPFXL1Bmu1ImtIa2Rqliw  |  Jul  |  3.062  |  3.213     |  4.9
eWPFXL1Bmu1ImtIa2Rqliw  |  Jan  |  3.222  |  3.481     |  8.0
eWPFXL1Bmu1ImtIa2Rqliw  |  May  |  3.368  |  3.395     |  0.8
eWPFXL1Bmu1ImtIa2Rqliw  |  Nov  |  3.480  |  3.680     |  5.7
eWPFXL1Bmu1ImtIa2Rqliw  |  Dec  |  3.000  |  3.310     |  10.3
eWPFXL1Bmu1ImtIa2Rqliw  |  Oct  |  3.379  |  3.321     |  1.7
G0nUhYF2q4tnoOPwCjXLig  |  Mar  |  2.300  |  2.550     |  10.9
G0nUhYF2q4tnoOPwCjXLig  |  Feb  |  2.706  |  2.412     |  10.9
G0nUhYF2q4tnoOPwCjXLig  |  Aug  |  2.690  |  2.724     |  1.3
G0nUhYF2q4tnoOPwCjXLig  |  Sep  |  3.300  |  3.950     |  19.7
G0nUhYF2q4tnoOPwCjXLig  |  Apr  |  2.765  |  2.875     |  4.0
G0nUhYF2q4tnoOPwCjXLig  |  Jun  |  2.741  |  2.615     |  4.6
G0nUhYF2q4tnoOPwCjXLig  |  Jul  |  2.707  |  2.949     |  8.9
G0nUhYF2q4tnoOPwCjXLig  |  Jan  |  2.833  |  3.167     |  11.8
G0nUhYF2q4tnoOPwCjXLig  |  May  |  2.759  |  2.621     |  5.0
G0nUhYF2q4tnoOPwCjXLig  |  Nov  |  2.550  |  3.050     |  19.6
G0nUhYF2q4tnoOPwCjXLig  |  Dec  |  2.857  |  3.333     |  16.7
G0nUhYF2q4tnoOPwCjXLig  |  Oct  |  2.300  |  2.263     |  1.6
Z0kyK8wCBNGkkUT9UrMWcg  |  Mar  |  4.333  |  3.667     |  15.4
Z0kyK8wCBNGkkUT9UrMWcg  |  Feb  |  4.143  |  3.000     |  27.6
Z0kyK8wCBNGkkUT9UrMWcg  |  Aug  |  4.333  |  4.083     |  5.8
Z0kyK8wCBNGkkUT9UrMWcg  |  Sep  |  4.364  |  4.091     |  6.2
Z0kyK8wCBNGkkUT9UrMWcg  |  Apr  |  4.250  |  3.250     |  23.5
Z0kyK8wCBNGkkUT9UrMWcg  |  Jun  |  4.308  |  3.231     |  25.0
Z0kyK8wCBNGkkUT9UrMWcg  |  Jul  |  4.222  |  4.000     |  5.3
Z0kyK8wCBNGkkUT9UrMWcg  |  Jan  |  4.150  |  3.789     |  8.7
Z0kyK8wCBNGkkUT9UrMWcg  |  May  |  4.529  |  4.059     |  10.4
Z0kyK8wCBNGkkUT9UrMWcg  |  Nov  |  4.333  |  3.778     |  12.8
Z0kyK8wCBNGkkUT9UrMWcg  |  Dec  |  4.100  |  3.300     |  19.5
Z0kyK8wCBNGkkUT9UrMWcg  |  Oct  |  4.308  |  3.615     |  16.1
BqD7X5CHXnJ14YbBBlLx1w  |  Mar  |  4.130  |  3.783     |  8.4
BqD7X5CHXnJ14YbBBlLx1w  |  Feb  |  3.632  |  3.579     |  1.4
BqD7X5CHXnJ14YbBBlLx1w  |  Aug  |  3.759  |  3.414     |  9.2
BqD7X5CHXnJ14YbBBlLx1w  |  Sep  |  4.200  |  4.133     |  1.6
BqD7X5CHXnJ14YbBBlLx1w  |  Apr  |  3.944  |  3.444     |  12.7
BqD7X5CHXnJ14YbBBlLx1w  |  Jun  |  4.125  |  3.375     |  18.2
BqD7X5CHXnJ14YbBBlLx1w  |  Jul  |  4.174  |  4.217     |  1.0
BqD7X5CHXnJ14YbBBlLx1w  |  Jan  |  3.727  |  3.091     |  17.1
BqD7X5CHXnJ14YbBBlLx1w  |  May  |  3.875  |  3.625     |  6.5
BqD7X5CHXnJ14YbBBlLx1w  |  Nov  |  4.333  |  3.600     |  16.9
BqD7X5CHXnJ14YbBBlLx1w  |  Dec  |  4.273  |  3.318     |  22.3
BqD7X5CHXnJ14YbBBlLx1w  |  Oct  |  3.778  |  3.444     |  8.8
eP9T-2a94ChFAl1Rd2R0jg  |  Mar  |  3.286  |  3.714     |  13.0
eP9T-2a94ChFAl1Rd2R0jg  |  Feb  |  4.062  |  3.938     |  3.1
eP9T-2a94ChFAl1Rd2R0jg  |  Aug  |  3.571  |  3.524     |  1.3
eP9T-2a94ChFAl1Rd2R0jg  |  Sep  |  3.778  |  3.889     |  2.9
eP9T-2a94ChFAl1Rd2R0jg  |  Apr  |  4.125  |  3.870     |  6.2
eP9T-2a94ChFAl1Rd2R0jg  |  Jun  |  4.381  |  4.048     |  7.6
eP9T-2a94ChFAl1Rd2R0jg  |  Jul  |  4.118  |  3.875     |  5.9
eP9T-2a94ChFAl1Rd2R0jg  |  Jan  |  4.100  |  4.200     |  2.4
eP9T-2a94ChFAl1Rd2R0jg  |  May  |  3.500  |  3.111     |  11.1
eP9T-2a94ChFAl1Rd2R0jg  |  Nov  |  3.273  |  3.727     |  13.9
eP9T-2a94ChFAl1Rd2R0jg  |  Dec  |  3.905  |  4.000     |  2.4
eP9T-2a94ChFAl1Rd2R0jg  |  Oct  |  3.917  |  3.750     |  4.3
gGeVLZ9j_wAYKbaqgnKSJA  |  Mar  |  4.600  |  4.100     |  10.9
gGeVLZ9j_wAYKbaqgnKSJA  |  Feb  |  3.750  |  3.500     |  6.7
gGeVLZ9j_wAYKbaqgnKSJA  |  Aug  |  4.125  |  3.625     |  12.1
gGeVLZ9j_wAYKbaqgnKSJA  |  Sep  |  3.312  |  3.062     |  7.5
gGeVLZ9j_wAYKbaqgnKSJA  |  Apr  |  3.750  |  3.583     |  4.4
gGeVLZ9j_wAYKbaqgnKSJA  |  Jun  |  4.083  |  3.750     |  8.2
gGeVLZ9j_wAYKbaqgnKSJA  |  Jul  |  3.357  |  3.714     |  10.6
gGeVLZ9j_wAYKbaqgnKSJA  |  Jan  |  4.556  |  3.667     |  19.5
gGeVLZ9j_wAYKbaqgnKSJA  |  May  |  3.500  |  3.417     |  2.4
gGeVLZ9j_wAYKbaqgnKSJA  |  Nov  |  3.368  |  2.947     |  12.5
gGeVLZ9j_wAYKbaqgnKSJA  |  Dec  |  3.875  |  4.375     |  12.9
gGeVLZ9j_wAYKbaqgnKSJA  |  Oct  |  3.444  |  3.667     |  6.5
QnAzW6KMSciUcuJ20oI3Bw  |  Mar  |  4.600  |  4.000     |  13.0
QnAzW6KMSciUcuJ20oI3Bw  |  Feb  |  4.214  |  3.643     |  13.6
QnAzW6KMSciUcuJ20oI3Bw  |  Aug  |  4.000  |  4.000     |  0.0
QnAzW6KMSciUcuJ20oI3Bw  |  Sep  |  4.059  |  3.059     |  24.6
QnAzW6KMSciUcuJ20oI3Bw  |  Apr  |  4.000  |  3.100     |  22.5
QnAzW6KMSciUcuJ20oI3Bw  |  Jun  |  3.583  |  3.417     |  4.7
QnAzW6KMSciUcuJ20oI3Bw  |  Jul  |  4.250  |  3.562     |  16.2
QnAzW6KMSciUcuJ20oI3Bw  |  Jan  |  3.692  |  3.154     |  14.6
QnAzW6KMSciUcuJ20oI3Bw  |  May  |  4.450  |  4.100     |  7.9
QnAzW6KMSciUcuJ20oI3Bw  |  Nov  |  4.400  |  3.400     |  22.7
QnAzW6KMSciUcuJ20oI3Bw  |  Dec  |  3.636  |  3.545     |  2.5
QnAzW6KMSciUcuJ20oI3Bw  |  Oct  |  4.190  |  3.550     |  15.3
naLrErBuJr9IWd6_rv6-XQ  |  Mar  |  5.000  |  4.333     |  13.3
naLrErBuJr9IWd6_rv6-XQ  |  Feb  |  3.933  |  4.067     |  3.4
naLrErBuJr9IWd6_rv6-XQ  |  Aug  |  4.067  |  4.333     |  6.6
naLrErBuJr9IWd6_rv6-XQ  |  Sep  |  4.500  |  4.045     |  10.1
naLrErBuJr9IWd6_rv6-XQ  |  Apr  |  4.133  |  3.467     |  16.1
naLrErBuJr9IWd6_rv6-XQ  |  Jun  |  4.000  |  3.385     |  15.4
naLrErBuJr9IWd6_rv6-XQ  |  Jul  |  4.250  |  3.850     |  9.4
naLrErBuJr9IWd6_rv6-XQ  |  Jan  |  3.800  |  3.000     |  21.1
naLrErBuJr9IWd6_rv6-XQ  |  May  |  4.000  |  4.286     |  7.1
naLrErBuJr9IWd6_rv6-XQ  |  Nov  |  3.941  |  3.765     |  4.5
naLrErBuJr9IWd6_rv6-XQ  |  Dec  |  4.562  |  4.125     |  9.6
naLrErBuJr9IWd6_rv6-XQ  |  Oct  |  3.667  |  3.500     |  4.5
Xhg93cMdemu5pAMkDoEdtQ  |  Mar  |  2.881  |  3.214     |  11.6
Xhg93cMdemu5pAMkDoEdtQ  |  Feb  |  3.036  |  3.055     |  0.6
Xhg93cMdemu5pAMkDoEdtQ  |  Aug  |  2.969  |  3.297     |  11.1
Xhg93cMdemu5pAMkDoEdtQ  |  Sep  |  2.596  |  2.787     |  7.4
Xhg93cMdemu5pAMkDoEdtQ  |  Apr  |  3.250  |  3.333     |  2.6
Xhg93cMdemu5pAMkDoEdtQ  |  Jun  |  3.286  |  3.354     |  2.1
Xhg93cMdemu5pAMkDoEdtQ  |  Jul  |  2.973  |  2.808     |  5.5
Xhg93cMdemu5pAMkDoEdtQ  |  Jan  |  3.500  |  3.475     |  0.7
Xhg93cMdemu5pAMkDoEdtQ  |  May  |  3.019  |  3.226     |  6.9
Xhg93cMdemu5pAMkDoEdtQ  |  Nov  |  2.950  |  3.350     |  13.6
Xhg93cMdemu5pAMkDoEdtQ  |  Dec  |  2.756  |  3.067     |  11.3
Xhg93cMdemu5pAMkDoEdtQ  |  Oct  |  2.808  |  2.962     |  5.5
4bEjOyTaDG24SY5TxsaUNQ  |  Mar  |  4.142  |  3.876     |  6.4
4bEjOyTaDG24SY5TxsaUNQ  |  Feb  |  4.208  |  4.091     |  2.8
4bEjOyTaDG24SY5TxsaUNQ  |  Aug  |  4.326  |  3.915     |  9.5
4bEjOyTaDG24SY5TxsaUNQ  |  Sep  |  4.105  |  3.849     |  6.2
4bEjOyTaDG24SY5TxsaUNQ  |  Apr  |  4.075  |  3.800     |  6.7
4bEjOyTaDG24SY5TxsaUNQ  |  Jun  |  4.216  |  3.724     |  11.7
4bEjOyTaDG24SY5TxsaUNQ  |  Jul  |  4.030  |  3.929     |  2.5
4bEjOyTaDG24SY5TxsaUNQ  |  Jan  |  4.252  |  3.819     |  10.2
4bEjOyTaDG24SY5TxsaUNQ  |  May  |  4.031  |  3.862     |  4.2
4bEjOyTaDG24SY5TxsaUNQ  |  Nov  |  4.148  |  3.850     |  7.2
4bEjOyTaDG24SY5TxsaUNQ  |  Dec  |  3.914  |  3.450     |  11.8
4bEjOyTaDG24SY5TxsaUNQ  |  Oct  |  4.071  |  3.754     |  7.8
SHfUGBOznEtDhK6WbVrvIw  |  Mar  |  3.667  |  3.889     |  6.1
SHfUGBOznEtDhK6WbVrvIw  |  Feb  |  4.375  |  3.250     |  25.7
SHfUGBOznEtDhK6WbVrvIw  |  Aug  |  4.348  |  3.826     |  12.0
SHfUGBOznEtDhK6WbVrvIw  |  Sep  |  4.188  |  3.500     |  16.4
SHfUGBOznEtDhK6WbVrvIw  |  Apr  |  4.231  |  3.833     |  9.4
SHfUGBOznEtDhK6WbVrvIw  |  Jun  |  4.136  |  3.682     |  11.0
SHfUGBOznEtDhK6WbVrvIw  |  Jul  |  3.500  |  3.609     |  3.1
SHfUGBOznEtDhK6WbVrvIw  |  Jan  |  3.929  |  3.429     |  12.7
SHfUGBOznEtDhK6WbVrvIw  |  May  |  4.222  |  3.556     |  15.8
SHfUGBOznEtDhK6WbVrvIw  |  Nov  |  4.308  |  4.154     |  3.6
SHfUGBOznEtDhK6WbVrvIw  |  Dec  |  4.190  |  3.400     |  18.9
SHfUGBOznEtDhK6WbVrvIw  |  Oct  |  3.773  |  3.500     |  7.2
1yx2zLskVTe5WQdYjL2Apw  |  Mar  |  4.526  |  4.211     |  7.0
1yx2zLskVTe5WQdYjL2Apw  |  Feb  |  3.900  |  3.700     |  5.1
1yx2zLskVTe5WQdYjL2Apw  |  Aug  |  4.186  |  4.000     |  4.4
1yx2zLskVTe5WQdYjL2Apw  |  Sep  |  4.154  |  4.038     |  2.8
1yx2zLskVTe5WQdYjL2Apw  |  Apr  |  4.710  |  4.258     |  9.6
1yx2zLskVTe5WQdYjL2Apw  |  Jun  |  4.575  |  4.175     |  8.7
1yx2zLskVTe5WQdYjL2Apw  |  Jul  |  4.773  |  4.432     |  7.1
1yx2zLskVTe5WQdYjL2Apw  |  Jan  |  4.600  |  4.067     |  11.6
1yx2zLskVTe5WQdYjL2Apw  |  May  |  4.370  |  4.115     |  5.8
1yx2zLskVTe5WQdYjL2Apw  |  Nov  |  4.560  |  4.240     |  7.0
1yx2zLskVTe5WQdYjL2Apw  |  Dec  |  4.154  |  3.760     |  9.5
1yx2zLskVTe5WQdYjL2Apw  |  Oct  |  4.565  |  4.130     |  9.5
DO3Gk17RyJVW7zYMCtYPnw  |  Mar  |  4.000  |  3.400     |  15.0
DO3Gk17RyJVW7zYMCtYPnw  |  Feb  |  3.833  |  3.345     |  12.7
DO3Gk17RyJVW7zYMCtYPnw  |  Aug  |  4.048  |  4.095     |  1.2
DO3Gk17RyJVW7zYMCtYPnw  |  Sep  |  4.318  |  3.864     |  10.5
